id,Tweet,Created_at
1594747871701729285,"Looking for a new series to binge? 

The @HBO adaptation of #TheLastofUs @PlayStation game could be worth your time according to Adam Jerrett and Peter Howell from @UniPortCCI.

#gaming @portsmouthuni #TV @twoleftsright @PeterHowell88 @ConversationUK

https://t.co/KcHNIvO5JM",2023-02-04 10:49:00+00:00
2719280006,BILL'S LETTER TO JOEL MAKE JOEL ....  FOR TESS. I AM NOT WELL!!! #TheLastOfUs https://t.co/8hQQR6QVjk,2023-02-04 10:43:53+00:00
21552376,"#TheLastOfUs using Depeche Mode in the closing credits has given me an earworm that's lasted three days, which I'm exorcising right now by listening to their classic Music For the Masses",2023-02-04 10:39:37+00:00
15513006,#TheLastOfUs episode 3… yep it’s fucked me up 🥹🥹,2023-02-04 10:39:16+00:00
465375315,"#TheLastOfUs is a largely faithful adaptation of the game. However, I had an issue with Joel not saying ""we are survivors"" at the end of the second episode.",2023-02-04 10:38:30+00:00
826174454564741121,"Plz also the way I literally choked and had to pause the episode because I was UNWELL after seeing such good hairy badonkas just show how tasteless people are

(tagging for muting sake) 
#tlou #TheLastOfUs https://t.co/sXoIUdSHno",2023-02-04 10:38:08+00:00
1356178222375821317,"Does Nick Offerman Identify as Gay? The actor's role as Bill in HBO's version of The Last of Us brings up the question of whether or not Nick Offerman is gay.
#TheLastOfUs #NickOfferman #Gay #MeganMullally #journalistpr
https://t.co/buPhwv9JG2",2023-02-04 10:36:08+00:00
116237428,"The respect for this man has grown exponentially after learning about the back story to this stunning composition.  The beauty of evoking pure emotion without uttering a single word in this track, speaks volumes. #TheLastOfUs https://t.co/wIUacNV1xm",2023-02-04 10:36:01+00:00
872633420131704832,Realizing what a gut punch the last song on that radio at the end of ep. 1 in #TheLastOfUs is in retrospect.,2023-02-04 10:35:44+00:00
400357095,"I don’t see why people hated this episode, nor the ones that were claiming this was one of the best they’ve ever seen. The episode was fine, nothing special for me anyway. #TheLastOfUs",2023-02-04 10:35:27+00:00
3079970039,@skytv Wonderful episode of #TheLastOfUs I've watched it so many times already.,2023-02-04 10:33:30+00:00
19455993,just a comment tho: why the two guys got SO old in 2023 and pedro pascal's character look as young as in 2003? #thelastofus,2023-02-04 10:33:23+00:00
465566371,That's amore #TheLastOfUs #TheLastOfUsHBO https://t.co/xzcIw1hGaV,2023-02-04 10:33:19+00:00
159279277,"Lord have mercy, I did not realize @Nick_Offerman was going to break my heart this year 😫 #TheLastOfUs",2023-02-04 10:32:45+00:00
19455993,"it reminded me a bit of #brokebackmountain not only for the obvious reasons, but also for the soundtrack with gustavo santaolalla and linda ronstadt (both are on the #thelastofus and on the ost of the movie)",2023-02-04 10:32:01+00:00
1182939131833270277,We did it! We finished #TheLastOfUs the feeeeels #imnotcryingyourcrying #twitch #yay,2023-02-04 10:30:40+00:00
1283447256625164288,"This one took a lot of practice. Nearly every time Joel triggers the clicker. It’s all about the order of the takedowns. Naturally you can’t avoid the bloater. #TheLastofUs Part II: Finding Strings, Stealth, Perma Death, Grounded https://t.co/JjHtCxL5VK via @YouTube",2023-02-04 10:29:07+00:00
19455993,i only managed to watch the third episode of #thelastofus today and now i'm crying in a fetal position while listening to linda ronstadt,2023-02-04 10:28:36+00:00
1511334747645091841,"What made #TheLastOfUs    episode 3 so emotional wasn't the woke gay stuff that had zero necessity to the story; it was the incredible selection of  Max Richter's - On The Nature of Daylight. However, ""Arrival"" used it even better. So much more impact.
Such potential, lost.",2023-02-04 10:28:25+00:00
969593202360684544,"If episode 3 of #TheLastOfUs doesn't win every award going, there is something wrong. 
Absolutely AWESOME TV. 
If you haven't been watching, it starts off brilliantly and gets better.",2023-02-04 10:27:25+00:00
15615278,“you were my purpose” 😭😭😭 #BILLANDFRANK 🫶🏻 #TheLastOfUs https://t.co/dE0cy2h6be,2023-02-04 10:27:01+00:00
1569669115622883330,Aight let’s get into  #TheLastOfUs,2023-02-04 10:26:38+00:00
351087277,"Enough of this weekend nonsense now, roll on Monday so we can watch The Last of Us! #TheLastOfUs",2023-02-04 10:26:04+00:00
1187637976827863041,"The love story between Jordan Peterson &amp; Zach Galifianakis we never knew we needed, but all deserved #TheLastOfUs",2023-02-04 10:24:00+00:00
309064486,"The last episode of #TheLastOfUs was fvcking gross. It had nothing to do with the ""topic"". The ""alphabet people"" had to sneaking their nonsense. We love the games the story...just not the nonsense in episode 3",2023-02-04 10:22:11+00:00
4834729294,@knowledge_fight Alex Jones is watching #TheLastOfUs isn’t he. Having fever dreams about lost cities and raising horses. Christmas knows what he made of ep3! https://t.co/oZPCtYaBIZ,2023-02-04 10:21:58+00:00
1100316078192947202,"Thank U All for the great support you gave to my latest cover of The Last of Us!
So happy you liked it.
Stay tuned! More things are coming^^
https://t.co/X4d41iYyrt
@santaolallaok 
#TheLastOfUs #TheLastOfUsHBO #TheLastOfUsEp3",2023-02-04 10:21:52+00:00
96115727,Jesus suffering. That broke me. What an episode. 😪🥹❤ #thelastofus #lindaronstadt #longlongtime https://t.co/dEJweB8lix,2023-02-04 10:20:55+00:00
69583,The latest The Lilly Evans Daily! https://t.co/7ql4VhOtq3 #thelastofus #ces2023,2023-02-04 10:19:03+00:00
330826792,These shows and movies prove video game adaptations can actually be worth watching. #TheLastOfUs https://t.co/nErpIG5r6P,2023-02-04 10:17:05+00:00
1203997713089454080,"🌴Nice View🌴

#RaceTraitor #KiaraAdvani #OolambeyanNationalPark #NavarreteWilson #cancerawareness #MVCvWSW  #SmackDown #RobodebtRC #VOLTIFLEX #AusOpen #TheLastOfUs #seeaustralia #comeandsaygday #australianidol #AustralianOpen https://t.co/yLSJzPI4hC",2023-02-04 10:16:52+00:00
1394432510986231810,"Uhm... The third episode of TLOU sucked?
Was this supposed to be deep? A miscellaneous of tropes and clips screaming WATCH THEM BE HAPPY AND THEN CRY, strawberries and shit?!Did they use a fanfic as starting point? Wow very subtle. Didn't give one single tiny fuck 
#TheLastOfUs",2023-02-04 10:16:47+00:00
513693715,"#TheLastOfUs is incredible. Finally got round to watching the first 3 episodes and was not ready for episode 3 at all. 
Fantastic show and the only gripe is HBO basically remaking the Game of Thrones intro but with fungus",2023-02-04 10:15:39+00:00
1528791663409340416,"Whenever I hear the word ‘fungus’ I automatically think to myself omg burn it it, just burn it !! Thanks #TheLastOfUs for adding to my unsettling anxiety and new fear of my body temp rising above 37*C",2023-02-04 10:12:22+00:00
21471752,"The latest episode of #TheLastOfUs (S1 E03) as beautiful as it is, sadly, does exactly the same thing, selling a fantasy version of love, where the new partner is presented as the ‘savior’, your life’s ‘purpose’ and the one that brings meaning. https://t.co/1tTrnaL7Aj",2023-02-04 10:11:16+00:00
15615278,“I was never afraid before you showed up” 😭😭😭 #BILLANDFRANK 🫶🏻 #TheLastOfUs,2023-02-04 10:10:04+00:00
456384928,"I’m enjoying ep1 of #TheLastOfUs @HBO but man, I haven’t even completed Walking Dead — don’t know if I’m ready to invest myself in another post-apocalyptic epic. https://t.co/ZLkfUR0Q1n",2023-02-04 10:09:11+00:00
1089529909935071234,Joel helps Ellie escape the fireflies at the end of #TheLastOfUs,2023-02-04 10:09:02+00:00
1580417844218843136,I won’t be watching #TheLastOfUs until *checks calendar* 3-4 years,2023-02-04 10:08:59+00:00
1568163272,Bill &amp; Franks Lincoln Farm Strawberry Jam #TheLastOfUs #TheLastOfUsEp3 #TheLastOfUsFanart #BILLANDFRANK  #RBandME:  https://t.co/3DdVzLK5os #findyourthing #redbubble,2023-02-04 10:06:34+00:00
1435191057092841478,oh mygod what the fuck #TheLastOfUs,2023-02-04 10:05:42+00:00
1511334747645091841,"I really held out hope that #TheLastOfUs wasn't going to take the inevitable poisonous and woke left turn, but it did. I so wanted this show to be amazing, all the way thru. But they couldn't help themselves. 

When will TV get back its magic?",2023-02-04 10:04:11+00:00
56022572,#TheLastOfUs episode 3 deserves all of the praise heaped on it and more.,2023-02-04 10:04:10+00:00
14734883,The latest The Saffronistah Daily! https://t.co/3ETp3GlC8c Thanks to @Razarumi @sree #thelastofus #ces2023,2023-02-04 10:04:08+00:00
1122062252822102017,"I don’t get the #TheLastOfUs hype so far 😅 
Does it get better after episode one?",2023-02-04 10:01:09+00:00
1140972154235891712,"The wait is finally over. Join us every week as we dissect every episode of the long-awaited adaptation of #TheLastofUs. In episode 3, we get the heart-breaking backstory of Bill &amp; Frank in what might be the finest episode of television in 2023.

#TLOU

https://t.co/J8aBFCdwd5",2023-02-04 10:00:32+00:00
523165257,"📣 New Podcast! ""MGP500!- Hi-Fi Rush, Super Mario 3D World + Bowser’s Fury, Football Manager on PS5 &amp; The Last of Us Part I"" on @Spreaker #bowsersfury #fm23console #forspoken #games #gaming #hifirush #mgp #supermario3dworld #thelastofus https://t.co/PsKvvmRF8C",2023-02-04 10:00:14+00:00
3728067675,"""Treat yourself this weekend with one of these shows:

🥰 #SingleKiasi
💥#TheLastOfUs
🔥 #TSLOCG S1-2

▶️ Now streaming""",2023-02-04 10:00:00+00:00
3400937224,Scared of what? @melanielynskey being a stone cold menace? I'm inoculating myself against that with the next episode of #TheLastOfUs LFG https://t.co/YiGXimqhur,2023-02-04 09:58:53+00:00
1588145713753358336,"please follow me if you like these stuff below:
- #TheLastOfUs 
- #Uncharted 
- #RWBY 
- #Bayonetta 
- #VOCALOID 
- #HonkaiImpact3rd 
- #ProjectSekai 
- #lollipopchainsaw
- #arcane 
follow me and i'll follow you back!
#mutuals #moots #lookingformoots",2023-02-04 09:56:14+00:00
218853111,"#LGBT #Gay #Queer #LoveisLove #PERU #Pride 
#BTS #Wonho #esland2023 #TheLastOfUs 

SerGayenelPeru 

LGBT Serie : VISIBLE OUT ON TV 2020...
https://t.co/fkBxiYCy2W",2023-02-04 09:55:38+00:00
15615278,yassss bill &amp; frank 🫶🏻♥️ #TheLastOfUs,2023-02-04 09:53:25+00:00
1459340247217717252,Do all doctors share a password to watch #TheLastOfUs too? 😂 https://t.co/ttDzTF8cIV,2023-02-04 09:52:16+00:00
1257547488786931713,"Amazing Picture❤️😍

#lacvsjax #melbourneweather #Melbourne #TheLastOfUs #TheLastRockstars #AusOpen #AustralianOpen #Australia  #Austin #australianidol #SmackDown #RobodebtRC #quackityspace #MVFC #Wordle595 #Pfertility https://t.co/2OeiMqnj74",2023-02-04 09:51:39+00:00
217706034,Just watched Episode 3 of #TheLastOfUs MY RUINED HEART! 😭😭 💔 💔,2023-02-04 09:50:02+00:00
1510317465514950663,Child actress Bella Ramsey to reprise her role of Ellie in The Last of Us sequel #TheLastOfUs #Esports #Acting,2023-02-04 09:50:00+00:00
2599325539,"Finally watched the first three EPs of #TheLastOfUs ...

How incredible was Ep 3? 

No honestly, it was phenomenal and pretty much perfection &amp; the representation of mature love was so beautifully done (even if it broke my heart &amp; made me cry) 🧔🧔🏻🌈🪟 https://t.co/GvM3vi034u",2023-02-04 09:49:00+00:00
384450448,"#TheLastOfUs episode 3, hard to beat that. Crying into my hands trying to deal with that. Absolutely amazing 😻",2023-02-04 09:48:09+00:00
1440282637,"Decided to give #TheLastOfUs a shot since I FULLY doubted it had a reason to exist…
I can’t remember the last time I’ve been this wrong. Those first 3 episodes were the best start a big show has had in forever. Wow man. The cast is insane. I’m hooked. https://t.co/ShXQdPAI74",2023-02-04 09:47:51+00:00
35631056,Little note of #thelastofus #TheLastOfUsHBO is that Joel and Ellie find a couple that killed themselves IIRC. So that’s also what the used for episode 3 of #tlou,2023-02-04 09:47:27+00:00
35695349,"Damn, #TheLastOfUs E3 was just beautiful.",2023-02-04 09:47:22+00:00
218853111,"#LGBT #Gay #Queer #LoveisLove #PERU #Pride 
#BTS #Wonho #esland2023 #TheLastOfUs 

SerGayenelPeru 

Gay Corto : THIRTEEN OR SO MINUTES 2008...
https://t.co/RQ64WcGEux",2023-02-04 09:45:27+00:00
59178225,I thought Ep 3 of #TheLastOfUs  was emotional. Then I just saw #TheWhale at the cinema. Fucking hell. Nobody moved from their seat for 5 minutes as the credits rolled. Jesus. What a film. 👏🏼👏🏼,2023-02-04 09:42:12+00:00
180512444,Arbys didn’t have free lunches #TheLastOfUs,2023-02-04 09:39:16+00:00
93787864,Me watching all the homophobes and  Bible thumpers complain about episode 3 of #TheLastOfUs #lastofusepisode3 https://t.co/AToi7HsMYJ,2023-02-04 09:37:31+00:00
107072329,"Coming into #TheLastOfUs a little late, but one of the things that I love is the background music that plays at times where the game would be transitioning between chapters.",2023-02-04 09:35:41+00:00
1330911446440554496,"Frightened by fungal zombies in The Last of Us? The real-life threat is terrifying, too

#BRAINS #THELASTOFUS

https://t.co/R1nRGjXzh0",2023-02-04 09:34:31+00:00
185185419,The Last of Us. Episode 3. Beautiful. #TheLastOfUs,2023-02-04 09:21:13+00:00
1291039608801656833,"Bella Ramsey's looks aside, I think her mediocre performance can be partially blamed on Neil Druckmann. It was kind of hubristic to tell the cast not to play the games. He should have at least shown them all of the cutscenes with their characters. #TheLastOfUs #TheLastOfUsHBO",2023-02-04 09:15:51+00:00
1378107017253031937,"Unpopular opinion: 
episode 3 of #TheLastOfUs is not that bad",2023-02-04 09:10:42+00:00
271413771,Easy mistake to make 😂 #TheLastOfUs https://t.co/8Zh0qvNFwN,2023-02-04 09:10:23+00:00
3498266234,It's been almost a week and I still haven't recovered from #Episode3 of #TheLastOfUs,2023-02-04 09:08:28+00:00
1505064066573819906,just played #TheLastOfUs for the first time after watching the first 3 episodes and damn..... what a masterpiece,2023-02-04 09:08:07+00:00
1059356890168098816,"* Free Binance Crypto Box

A348DYB7
J4Q16EMN
YLIMFK7H
RSHAP6OG

Good luck ✌️😊 

*Berlaku Selama 24 Jam Saja (This code is valid for 24 hours)

#Giveaway #Airdrop #TheLastOfUs #Binance #Bitcoin #CryptoDrop
#Cryptobox #Cryptoboxcode",2023-02-04 09:06:47+00:00
1489333880834469889,tess thinking joel didn’t feel the same but he was out there call her mine 😭  #TheLastOfUs,2023-02-04 09:06:32+00:00
355737695,It’s a good thing they made a show out of #TheLastOfUs cause the game sucks ass lol,2023-02-04 09:05:34+00:00
218853111,"#LGBT #Gay #Queer #LoveisLove #PERU #Pride 
#BTS #Wonho #esland2023 #TheLastOfUs 

SerGayenelPeru 

Gay TV : MY TEE (Cause you are my boy) (THAI)...
https://t.co/9KiLLLI0lg",2023-02-04 09:05:06+00:00
263297745,I am a big fan of #TheLastOfUs on ps3/4/5. Wasn't sure what they would do with the show. Episode 3 was unexpected and beautiful. From amazing writing by #neildruckmann &amp; #CraigMazin to the steller performances from @Nick_Offerman &amp; #MurrayBartlett. #blownaway @NOW @hbomax,2023-02-04 09:04:01+00:00
21572948,I wasn’t expecting that emotional rollercoaster. Thanks @Nick_Offerman #TheLastofUs,2023-02-04 09:02:09+00:00
22987426,Easy mistake to make 😂 #TheLastOfUs https://t.co/ZcIlXCuWfV,2023-02-04 09:01:21+00:00
75243145,"@Slo_pitch_ace But... Bill is gay in the game. Ellie is also gay. The story isn't about zombies, it's about humanity. The show has literally fleshed out backstories for context. It isn't about leftist wokeness, it's portraying society in an apocalyptic setting. #TheLastOfUs #TheLastOfUsHBO",2023-02-04 09:01:05+00:00
1969068817,"How good was he as Frank? #TheLastOfUs 

https://t.co/CNv3QkcRrV",2023-02-04 09:00:00+00:00
16095526,The latest Sciences News @ UJ Library! https://t.co/korF4103mt #blackfriday #thelastofus,2023-02-04 08:59:04+00:00
1473060494735024130,"Eben Bolter - Director Of Photography on #TheLastOfUs Episode 3, sat down with Metro to discuss THAT scene 🍓 

https://t.co/5jJzzEo6lg",2023-02-04 08:58:51+00:00
1524825944837566464,Check it out!!! #TheLastOfUs https://t.co/8B2ZFF4r2I,2023-02-04 08:55:38+00:00
706271229536309248,New short out now!! #TheLastOfUs #Pedropascal #bellaramsey #ellie #joel #hbomax #youtube #TTLxDP @TTLxDP https://t.co/3Kd38OBEH7,2023-02-04 08:54:59+00:00
1283619781011107843,"Zombie ant 🤯
It may be possible also in human 😳
#TheLastOfUs https://t.co/RrtY7P7rDt",2023-02-04 08:43:41+00:00
1243809687344037888,Cry Cry Cry episode 3 how dare you #TheLastOfUs,2023-02-04 08:42:34+00:00
896792784,"@tomacini #LGBT #Gay #Queer #LoveisLove #PERU #Pride 
#BTS #Wonho #esland2023 #TheLastOfUs 

SerGayenelPeru 

Gay Movie : IN THE FLESH 1998...
https://t.co/DiqehBVJNs",2023-02-04 08:42:13+00:00
1243809687344037888,That episode broke me in ways I can't even describe I am sobbing #TheLastOfUs,2023-02-04 08:42:11+00:00
1264226678206795777,"ImmaterialAI 5.0 is live on Steam and web as a free upgrade to all existing IAI 3-4.9.1 users!

https://t.co/BmsEejT1ew

Hashtags to get this post more reach based on trending hashtags in the area
#Eurovision #Lewis #Hilda #TomJones #mRNA #RussianOligarchs #Black #TheLastOfus",2023-02-04 08:42:03+00:00
1243809687344037888,I will literally never recover #TheLastOfUs,2023-02-04 08:41:09+00:00
1729088400,"I think Nick Offerman knew exactly what he was doing, as a true supporter of @LagavulinWhisky and manhood #TheLastOfUs",2023-02-04 08:40:59+00:00
15615278,the girl is the antidote &amp; has golden blood doesn’t she?? #TheLastOfUs,2023-02-04 08:39:00+00:00
15513006,"How is it 2023, yet shows like #TheLastOfUs are NOT in 4K on @binge? 😞",2023-02-04 08:39:00+00:00
154515441,So question for anyone watching #TheLastOfUs right now: where can we watch it? I know it’s on HBO Max but I don’t have that. Anywhere else? (And what country so I can VPN it if I need to).,2023-02-04 08:37:39+00:00
2205541339,This isn't the tragic suicide at the end of the play #TheLastOfUs,2023-02-04 08:36:28+00:00
20978574,Easy mistake to make 😂 #TheLastOfUs https://t.co/ASDtULuE0R,2023-02-04 08:36:08+00:00
1182939131833270277,Can we finish #TheLastOfUs this weekend?! Now live  #live #streaming #twitch,2023-02-04 08:33:29+00:00
228126294,that 3rd episode of #TheLastOfUs destroyed me 🥺 oh to grow old with someone…,2023-02-04 08:33:13+00:00
3092098283,"I cried SO HARD during that scene and the episode in general. Oh I cried rivers. 
I barely remembered them from the game, so I'm so happy they got an amazing backstory for the whole episode. Bless this show, seriously. 
#TheLastOfUs https://t.co/szuN65x3xM",2023-02-04 08:31:15+00:00
507256287,"#TheLastOfUs Part 1 PC port Delayed 😭😭😭😭

New release date is March 28, 2023 https://t.co/VXaRxJtH6o",2023-02-04 08:30:57+00:00
1718860597,"What if Ellie and Joel Appeared in Call of Duty? Any Chance for aFuture Collaboration Between The Last of Us and Activision’s Franchise? 
(It will be something like a spectacle…👀!?! @CallofDuty @TheLastofUsHBO #TheLastOfUs #CoDMW2 
https://t.co/UjjPgbyc8m via @es_sportsnews",2023-02-04 08:27:19+00:00
3170199962,#TheLastOfUs episode 3 in a nutshell: a surviver accidently came out of the closet but survived.,2023-02-04 08:26:21+00:00
1066440763,.#Feed Service-1: West Indies tour of Zimbabwe  [LIVE] di Intelsat 20 (68.5°E) •3868 V 7200 (MPEG4/HD/$) SID: 0001 ►EA D6 5B 1B 2A D7 C3 C4 https://t.co/mtozHzVtXw RT #BISSKEY9 #LoveTwitter #NBATwitter #BTC #BNB #Avatar #CRO #BB16 #TheLastofUs #AntManAndTheWasp,2023-02-04 08:26:16+00:00
25602360,Waiting for the other shoe to fall in #TheLastOfUs when big @Nick_Offerman turned up and then it didn't https://t.co/ZSWuWnOlVS,2023-02-04 08:24:39+00:00
249341009,The latest The Reza Ahmed Daily! https://t.co/di7kQmMbXI #blackfriday #thelastofus,2023-02-04 08:23:28+00:00
1235510113,Isn’t this a HBO series ? #TheLastOfUs https://t.co/2DPwKx1RBL,2023-02-04 08:23:06+00:00
1718860597,"@_Tom_Henderson_ @CallofDuty Hmm…well I already thought about it…@_Tom_Henderson_ 😂 …good to know we share some vibes 👀⚡️ #TheLastOfUs #CallofDuty 
https://t.co/fEpmiGVnnL",2023-02-04 08:22:07+00:00
1444244400717144068,"“The History of The Bar”

https://t.co/rB6wGfevPT

#Kindle #Amazon #Applebooks #TheLastOfUs    #loveisland    #LoveIslandUK #saswhodareswins #TheApprentice2023  #thelastofushbo  #theapprentice #web3 #book #books https://t.co/FvdBBX3bfR",2023-02-04 08:21:23+00:00
1192362161563144192,Its almost sunday #TheLastOfUs https://t.co/pWEdu4mBLL,2023-02-04 08:19:27+00:00
448405791,Episode 3 of #TheLastOfUs https://t.co/Ev8Ap8y6c3,2023-02-04 08:18:32+00:00
1130841184828559360,Just finished watching #TheLastOfUs Episode 3 😭😭😭 https://t.co/GWR2jBNFgs,2023-02-04 08:18:23+00:00
1531024933437984775,“The Last Of Us” Season 1 Episode 4 First Look #TheLastOfUs https://t.co/DvA8E3Qr9y,2023-02-04 08:16:48+00:00
1610076455861645312,juat finished ep 3 of #TheLastOfUs . no one fucking speak to me. i am SHATTERED.,2023-02-04 08:13:28+00:00
75243145,"@LilySimpson1312 This dude has not played #TheLastOfUs properly. He got an hour in &amp; realised it has a bloody good storyline, &amp; navigating your way through it requires patience, logic &amp; stealth instead of charging through blowing up everything in sight. He quit &amp; is now mad he couldn't do it.",2023-02-04 08:11:46+00:00
1325597363117830144,"#1【TPS】#兄者 の「THE LAST OF US」【#2BRO.】

➤ https://t.co/SzizU8t1Qk

#ラスアス
#YouTube
#相互フォロー
#フォロバ100
#TheLastofUs
#ラストオブアス
#相互フォロー募集 
#フォロバ100パーセント
#RTした人全員フォローする
#いいねした人全員フォローする",2023-02-04 08:09:38+00:00
1312040396739022851,Why did you do this to me episode 3!!  #TheLastOfUs https://t.co/i8AytczBYr,2023-02-04 08:06:32+00:00
848606161,"Imagine being so fucking upset that there's a story about two gay men in the apocalypse that you went &amp; brigaded the IMDB page to downvote it just because of that.

I thought we were supposed to be the snowflakes lol. Conservatives are the biggest crybabies around.

#TheLastOfus",2023-02-04 08:05:30+00:00
180287231,"#Homophobia is thriving, but #woke, whatever that is, is what we really have to worry about? Please. #TheLastOfUs https://t.co/ppEiTyi2L7",2023-02-04 08:03:07+00:00
75243145,"A visual representation of me last night watching #TheLastOfUs #Ep03. Absolutely the most moving story and amazing performances from @Nick_Offerman &amp; #MurrayBartlett. When Frank realises what Bill has done, I just broke 😭 @TheLastofUsHBO https://t.co/b1k9oDIZRn",2023-02-04 08:01:55+00:00
1443030625779437571,"i know this is a little late to the party but queers just existing isn’t woke. 
if a zombie apocalypse came i would still be a fucking dyke!!! sorry! i would be kissing women while zombies killed people out there if i had a choice 😮‍💨
#TheLastOfUs",2023-02-04 08:01:24+00:00
3183637130,#NavyCapital : Even Jeff Bezos and Elon Musk can’t keep their eyes off of #TheLastOfUs. https://t.co/cUuebhuikQ,2023-02-04 08:01:07+00:00
538350798,"📣 Nuevo Podcast! ""3x25 PCH 3x25 Galaxy S23 Ultra y review bombing de The Last of Us"" en @Spreaker #s23ultra #samsung #tecnologia #thelastofus https://t.co/RRnTrEWToq",2023-02-04 08:00:03+00:00
15615278,is that broken watch 20 yrs old  signaling the exact moment his daughter died?? 😭😭 #TheLastOfUs,2023-02-04 07:59:32+00:00
1369180225607790594,Ok I now get the hype for #TheLastOfUs this show is so fucking good https://t.co/eipU6gp3tV,2023-02-04 07:59:02+00:00
981560932705939456,The latest The BarnstapleCCC Daily! https://t.co/WYTHMfqPZw Thanks to @OldSchool80s @SFXmagazine @totalfilm #80s #thelastofus,2023-02-04 07:58:20+00:00
1098310821501820928,"How many are you watching? It’s 5 for me! 
#tvtime #ginnyandgeorgia #TheLastOfUs #Wednesday #EmilyInParis https://t.co/FJeYxG2tNm",2023-02-04 07:54:32+00:00
1023014104292679680,The giraffe scene from TLOU will forever be one of the greatest moments in gaming history. Can't wait to see how they bring it to life in the show. #TheLastOfUs,2023-02-04 07:54:25+00:00
25053299,Even Jeff Bezos and Elon Musk can’t keep their eyes off of #TheLastOfUs. https://t.co/o9RKlxPO7M,2023-02-04 07:50:56+00:00
251511469,Was about to watch episode 3 of #TheLastOfUs,2023-02-04 07:49:31+00:00
1376537184593920005,"The Last of Us Part 1 Remake.
#TheLastOfUs
https://t.co/uFOSEV5O5B",2023-02-04 07:48:45+00:00
15615278,damn the town square crematorium is wild 😶 #TheLastOfUs,2023-02-04 07:47:07+00:00
19178137,"Absolutely loving this adaptation of #TheLastOfUs - that scene showing the infected for the first time was spine-chilling. 

And agree with this review (written by a friend) that S01E03 is one of TVs finest moments. 
https://t.co/4d6feEGLOI",2023-02-04 07:44:31+00:00
996283081987371008,Fam did it just say “fungal infection” as in fungus 🫣🫢 #TheLastOfUs #TheLastOfUsHBO #TheLateLateShow https://t.co/8t6qMSZPmI,2023-02-04 07:41:31+00:00
54574696,The latest Tech News 360! https://t.co/NtKWI9aZvS #wef23 #thelastofus,2023-02-04 07:36:44+00:00
2852056386,still upset thinking about what must’ve happened to mercy when she ran away from sarah #TheLastOfUs,2023-02-04 07:35:47+00:00
1616922172005425155,RIP SARAH | THE LAST OF US HBO | https://t.co/aNqju2uzSm via @YouTube. #TheLastOfUs #TheLastOfUsHBO,2023-02-04 07:31:28+00:00
15615278,"*them hopping in the truck after the creepy old lady went all hannibal lecter*

me yelling at the tv: GET THE DOG??? WHERE THE FUCK IS THE DOG??? DON’T YOU DARE LEAVE HIM BEHIND!!!!!  

#TheLastOfUs https://t.co/5Or36Bn57B",2023-02-04 07:29:20+00:00
1430692697174577159,"Shocking Sneak Peek!!!: “The Last Of Us” Season 1 Episode 4 First Look #TheLastOfUs    #TheLastOfUsHBO 
https://t.co/PL4YsJqXWE",2023-02-04 07:27:17+00:00
15615278,OKAY I’m hooked &amp; INVESTED  #TheLastOfUs,2023-02-04 07:22:08+00:00
772433228053422080,Told you this show's gonna shock the world #TheLastOfUs https://t.co/N7N9SM9xTv,2023-02-04 07:20:25+00:00
1430692697174577159,"Production Responds!!: “The Last Of Us” Review Bombed By Homophobic Viewers #TheLastOfUs      #TheLastOfUsHBO     
#TheWhiteLotus https://t.co/aGI5c9cdXb",2023-02-04 07:16:15+00:00
279180607,Ppl watching #TheLastOfUs while on psilocybin🫣🤡🫠,2023-02-04 07:14:41+00:00
1080100125052227585,"Just saw episode one of the last of us. Very good start. Looks promising  👌 
@TheLastofUsHBO @TheLastofUsNews 
#TheLastOfUsHBO #TheLastOfUs #tlou #TheLastOfUsep1",2023-02-04 07:12:57+00:00
31659838,Caught up on #Shrinking and #TheLastOfUs tonight. Whoever said we’re past peak TV is full of shit. @AppleTVPlus @hbomax,2023-02-04 07:12:12+00:00
887587003528773632,Con at The Last Of Us Immersive Screening!!! https://t.co/A3CP2x1asX #TheLastOfUs                #TheLastOfUsHBO    #SkyAtlantic #SkyTV #NowTV #HBO #Streaming #PlayStation  #PlayStation5 #games #Gaming #Horror #SaturdayVibes #SaturdayMotivation #SaturdayMorning,2023-02-04 07:09:35+00:00
887587003528773632,PlayStation 5 – The Last of Us Part 1 game review!!! https://t.co/L3jJwZ6SHL #TheLastOfUs                #TheLastOfUsHBO #SkyTV #NowTV #Streaming #PlayStation  #PlayStation5 #games #Gaming #Horror,2023-02-04 07:08:05+00:00
887587003528773632,Sky Exclusive – The Last Of Us review by Con!!! https://t.co/wz244bbN1D #TheLastOfUs                #TheLastOfUsHBO  #SkyTV #NowTV #Streaming #PlayStation  #PlayStation5 #games #Gaming #Horror #SaturdayVibes #SaturdayMotivation #SaturdayMorning,2023-02-04 07:07:45+00:00
1430692697174577159,"Shocking Sneak Peek!!: “The Last Of Us” Season 1 Episode 4 First Look #TheLastOfUs   #TheLastOfUsHBO 
https://t.co/PL4YsJqXWE",2023-02-04 07:07:43+00:00
1156034155202977792,"Thanks to @CreekFanatic88, @TXTrek and @RMartian for joining me to discuss
#StarTrekPicard
#DCUChapterOne
#TheLastOfUs and #WakandaForever!
https://t.co/Q7ggjf2SCW",2023-02-04 07:04:59+00:00
1615591529950724097,"Joel lost all his friends in one week. 💔💔

#TheLastOfUs",2023-02-04 07:03:27+00:00
